-5.427365496576028736e-01,-2.300457777735283038e-01,3.238315539137319732e-01,-2.703296131058450236e-01,2.270349380342857604e-01,4.346089531503527503e-02,-4.597254160332602257e-01,-8.365811384290591235e-01,9.119181505340916427e-01,-7.782985184727237993e-01,6.658647402668189663e-01,-8.635480442917931043e-02,-1.419763663647908292e-01,3.661139891582743111e-01,8.367685642705779969e-01,-4.697968170750965733e-02,6.727813378997233862e-01,4.625667548550569386e-01
6.374405372545677295e-02,-7.656410800618362877e-02,3.858353193146528692e-01,-5.859956695554902062e-01,4.547571079337211497e-01,-9.351273584454922183e-01,3.184224414085345956e-02,9.319173454590683470e-01,9.716566341914067984e-02,5.910798355571145191e-01,9.071887589326237400e-01,9.787051398456467766e-01,9.585575036131064319e-01,1.128069463341943024e-01,1.294181258285345137e-01,-9.809382087241751425e-01,7.308488662379950540e-01,8.556471796886011560e-01
-7.355121711476675372e-02,3.906786315395145426e-01,9.004798314749997701e-01,3.775225424088985982e-01,-1.765571953235887115e-01,2.433978250041946012e-01,8.096745161344969244e-01,-1.650602648443926235e-01,8.216647318142726863e-01,-3.135783460659089528e-01,-1.718112701739404891e-02,-7.114298591246426273e-01,-6.626191758005661736e-01,7.621516014744544876e-01,-5.115085771795784275e-01,-5.371938616228215668e-01,1.230411465907603752e-01,4.675073330293191276e-01
-6.324301367832410037e-01,4.632434680700101559e-01,2.913643352193227010e-01,6.238455948935148765e-01,8.826202373910005949e-01,-7.700181428630081815e-01,8.879829770293379276e-02,-7.216659092352981641e-01,-4.115327389733987040e-01,1.874353876059318136e-01,9.211585279761653755e-01,-4.480817289418013161e-01,-4.840651802019593219e-01,6.219405062911220750e-01,3.690946009291591334e-01,-3.619979807536646277e-01,-5.654931112826548922e-01,-7.293599538381003722e-01
-9.790576404110511444e-01,-5.387763875287940873e-01,-4.653240592039531442e-01,-3.629626494292987893e-01,3.551191935865194438e-01,4.379785213759450624e-01,-2.516894006170247167e-01,-5.940348944940399001e-01,1.543048397311266307e-01,5.597043145636249051e-02,1.090387805162094104e-01,-5.908059591989809345e-01,9.278234321025973230e-01,8.222867599717968989e-01,-4.718498995431774645e-02,-3.305889750048101039e-01,-9.601215320772265027e-01,7.627236733409539227e-01
3.685788226543182944e-01,2.310780110157792944e-01,6.589888527976688337e-01,6.471505600007825265e-01,-9.166090968391724658e-01,4.964801992593177449e-01,-8.288680677179076639e-01,6.194835455562452964e-02,2.471149419447438156e-01,-4.053789094804491899e-01,-2.190090888110856060e-01,2.515132355290579103e-01,1.478054381635811598e-01,-2.438208026434305342e-01,9.165315489192003007e-01,2.961402407938047432e-01,-9.160510157265111530e-01,-6.454228090124440875e-01
-4.055872543630023586e-01,3.627980712148204390e-02,1.142680343459365755e-01,2.417586382881782292e-01,-8.210940129924146902e-01,4.532221861412810693e-01,3.563063920448514832e-01,6.770900669334722899e-01,7.144615756582033406e-01,-2.796058455697612022e-01,1.804288092428429913e-01,7.062712452316954881e-01,-8.969845801031202104e-01,7.822227436749251694e-01,3.653864841718335033e-01,-1.152379909645162570e-01,-5.200096614692115704e-01,6.286164056199152750e-01
1.382086735247241016e-01,5.399014427032600150e-01,8.339065035832557982e-01,5.189412341638213189e-01,-9.090171215065567800e-01,-8.766328186331804329e-01,3.539597733388193390e-01,-3.781642811029670703e-01,-5.316277053058213742e-01,7.692000236406433267e-01,-6.069627212186212706e-01,-3.277684769609523485e-02,-9.069550716168655047e-01,5.278765685935584706e-01,1.956514423463853181e-01,3.642356214386999191e-01,2.801281286440033824e-01,3.195028112841196144e-01
8.034083273317280671e-01,5.381532089005387487e-01,-9.803144804556958025e-01,4.164800443858831525e-01,-7.493989658681652344e-01,-6.792552780577616467e-01,5.304337423615890224e-01,4.082702636188586531e-01,4.307803369512621661e-01,8.189189576259559011e-02,-2.339280152398643953e-01,1.280315501001536571e-01,7.818238813211477733e-01,9.218775781181662854e-01,-4.460189329194252927e-01,-6.897281946842370726e-01,-6.173150484553637796e-01,-6.559837496744675978e-01
1.385807764142001908e-01,8.616229292441341947e-01,-9.346934474780821400e-01,-5.393750753869761549e-01,-5.392605184468648449e-01,4.357578077129928840e-01,8.285863272036597671e-01,-1.961999492076544893e-01,-8.375879232326177704e-01,-8.042050078699396476e-01,5.422324885796721006e-01,9.879107884068769607e-01,-4.342619046131668270e-02,2.831590845415510316e-03,-3.750393245535943443e-01,-7.031346525656294588e-01,-1.376626583704854134e-02,1.620542243691547313e-02
