Timestamp	Type	X	Y	Z
878820524	ACC	0.08648682	0.0034484863	10.095947
878820534	ACC	0.08529663	0.0010528564	10.089966
878820544	ACC	0.074523926	0.016616821	10.080399
878820554	ACC	0.09965515	0.027374268	10.079208
878820564	ACC	0.1056366	0.014221191	10.06723
878820575	ACC	0.12716675	0.040542603	10.083984
878820585	ACC	0.12716675	0.050109863	10.081589
878820595	ACC	0.10922241	0.03933716	10.103134
878820605	ACC	0.10324097	0.05609131	10.099533
878820615	ACC	0.08409119	0.044128418	10.099533
878820625	ACC	0.09605408	0.010635376	10.08638
878820635	ACC	0.08648682	0.018997192	10.082794
878820645	ACC	0.09605408	0.0118255615	10.08757
878820655	ACC	0.09246826	0.0010528564	10.100739
878820665	ACC	0.09486389	0.0010528564	10.112701
878820675	ACC	0.093673706	0.038146973	10.091171
878820685	ACC	0.08888245	0.038146973	10.117493
878820695	ACC	0.07093811	0.052505493	10.08757
878820705	ACC	0.06854248	0.041732788	10.091171
878820716	ACC	0.076919556	0.032165527	10.0720215
878820726	ACC	0.08888245	0.044128418	10.091171
878820736	ACC	0.1104126	0.03933716	10.06485
878820746	ACC	0.1104126	0.030960083	10.094757
878820756	ACC	0.11280823	0.034561157	10.088776
878820766	ACC	0.11639404	0.015411377	10.075607
878820776	ACC	0.09844971	0.008239746	10.057663
878820786	ACC	0.079315186	-0.004928589	10.08519
878820796	ACC	0.08529663	0.036956787	10.119873
878820806	ACC	0.09246826	0.024978638	10.06723
878820816	ACC	0.10203552	0.048919678	10.092361
878820826	ACC	0.079315186	0.052505493	10.058868
878820836	ACC	0.09844971	0.05609131	10.092361
878820846	ACC	0.09965515	0.042938232	10.141418
878820857	ACC	0.10801697	0.05130005	10.070831
878820867	ACC	0.11280823	0.034561157	10.0720215
878820877	ACC	0.10682678	0.023788452	10.093552
878820887	ACC	0.11878967	0.0118255615	10.101929
878820897	ACC	0.09007263	0.036956787	10.079208
878820907	ACC	0.091278076	0.017807007	10.079208
878820917	ACC	0.11161804	0.018997192	10.103134
878820927	ACC	0.10324097	0.023788452	10.092361
878820937	ACC	0.08050537	0.016616821	10.068436
878820947	ACC	0.08769226	0.038146973	10.060059
878820957	ACC	0.09486389	0.032165527	10.08638
878820967	ACC	0.09246826	0.033355713	10.095947
878820977	ACC	0.08648682	0.042938232	10.092361
878820987	ACC	0.11639404	0.041732788	10.08638
878820998	ACC	0.07571411	0.023788452	10.081589
878821008	ACC	0.10801697	0.009429932	10.069626
878821018	ACC	0.11161804	0.030960083	10.082794
878821028	ACC	0.076919556	0.03933716	10.081589
878821038	ACC	0.1104126	0.022598267	10.092361
878821048	ACC	0.10324097	0.0118255615	10.080399
878821058	ACC	0.09246826	0.021392822	10.097153
878821068	ACC	0.057769775	0.036956787	9.7765045
878821078	ACC	0.14631653	0.030960083	10.330444
878821088	ACC	0.1104126	0.045318604	10.100739
878821098	ACC	0.08888245	0.036956787	9.8997345
878821108	ACC	0.13433838	0.035751343	10.235931
878821118	ACC	0.09486389	0.030960083	10.094757
878821128	ACC	0.10443115	0.017807007	10.12825
878821139	ACC	0.10324097	0.0118255615	10.158157
878821149	ACC	0.08888245	0.014221191	10.043304
878821159	ACC	0.09246826	0.016616821	10.079208
878821169	ACC	0.09844971	0.0046539307	10.10791
878821179	ACC	0.12956238	0.005844116	10.154572
878821189	ACC	0.13912964	0.022598267	10.143814
878821199	ACC	0.13554382	0.028579712	10.057663
878821209	ACC	0.09725952	0.05848694	10.074417
878821219	ACC	0.09007263	0.028579712	10.00383
878821229	ACC	0.07333374	0.048919678	10.0469055
878821239	ACC	0.08409119	0.03933716	10.0516815
878821249	ACC	0.07093811	0.028579712	9.999039
878821259	ACC	0.08409119	-0.02645874	10.146194
878821269	ACC	0.07810974	-0.0037231445	10.10553
878821280	ACC	0.0015411377	-0.058761597	9.949982
878821290	ACC	-0.23773193	-0.70362854	9.994263
878821300	ACC	-0.91371155	-1.411911	10.076813
878821310	ACC	-1.1099243	-1.2814941	10.10672
878821320	ACC	0.16426086	-0.2346344	10.257462
878821330	ACC	1.7997437	1.3398438	10.173721
878821340	ACC	0.23962402	0.55259705	10.130646
878821350	ACC	0.069732666	-0.022872925	10.048096
878821360	ACC	0.07333374	-0.05278015	10.074417
878821370	ACC	0.1714325	0.13265991	10.08757
878821380	ACC	0.24082947	0.18769836	10.133041
878821390	ACC	0.24201965	0.015411377	10.1258545
878821400	ACC	0.2312622	-0.04560852	10.06604
878821410	ACC	0.21928406	-0.06713867	10.119873
878821421	ACC	0.23603821	-0.05996704	10.109116
878821431	ACC	0.28868103	-0.06713867	10.140213
878821441	ACC	0.29107666	-0.046798706	10.139023
878821451	ACC	0.2815094	0.0022583008	10.160553
878821461	ACC	0.31739807	0.0118255615	10.103134
878821471	ACC	0.30303955	0.05369568	10.088776
878821481	ACC	0.1977539	0.093185425	10.101929
878821491	ACC	0.08409119	0.22956848	10.166534
878821501	ACC	0.85697937	0.102752686	10.192856
878821511	ACC	1.0304565	0.18769836	10.257462
878821521	ACC	-0.3035431	-0.9476929	9.311111
878821531	ACC	0.11401367	0.06565857	10.726456
878821541	ACC	0.007522583	-0.12695313	9.463043
878821551	ACC	0.18937683	-0.01210022	10.256271
878821562	ACC	0.14511108	-0.03364563	10.145004
878821572	ACC	0.15707397	-0.04081726	10.094757
878821582	ACC	0.11520386	-0.002532959	10.043304
878821592	ACC	0.1056366	0.036956787	10.08519
878821602	ACC	0.07810974	0.047714233	10.10672
878821612	ACC	0.05657959	0.07044983	10.08519
878821622	ACC	0.09605408	0.081222534	10.079208
878821632	ACC	0.10203552	0.074035645	10.101929
878821642	ACC	0.09844971	0.05848694	10.070831
878821652	ACC	0.11639404	0.0118255615	10.075607
878821662	ACC	0.11639404	0.005844116	10.091171
878821672	ACC	0.11401367	0.014221191	10.094757
878821682	ACC	0.10443115	-0.042007446	10.109116
878821692	ACC	0.10324097	-0.03364563	10.08638
878821703	ACC	0.10443115	-0.042007446	10.112701
878821713	ACC	0.11639404	-0.0013427734	10.112701
878821723	ACC	0.10922241	-0.01210022	10.10672
878821733	ACC	0.07571411	0.041732788	10.075607
878821743	ACC	0.074523926	0.036956787	10.098343
878821753	ACC	0.08769226	0.052505493	10.075607
878821763	ACC	0.093673706	0.045318604	10.091171
878821773	ACC	0.10922241	0.057281494	10.074417
878821783	ACC	0.11280823	0.050109863	10.080399
878821793	ACC	0.13433838	0.008239746	10.101929
878821803	ACC	0.11639404	0.0046539307	10.097153
878821813	ACC	0.10443115	0.0010528564	10.062454
878821823	ACC	0.09486389	0.0118255615	10.074417
878821833	ACC	0.11878967	0.0010528564	10.074417
878821843	ACC	0.09725952	0.017807007	10.12706
878821854	ACC	0.091278076	0.038146973	10.079208
878821864	ACC	0.09486389	0.027374268	10.063644
878821874	ACC	0.09965515	0.013015747	10.089966
878821884	ACC	0.09246826	0.042938232	10.10791
878821894	ACC	0.09605408	0.017807007	10.0720215
878821904	ACC	0.10324097	0.044128418	10.082794
878821914	ACC	0.1104126	0.035751343	10.095947
878821924	ACC	0.09007263	0.027374268	10.092361
878821934	ACC	0.13195801	0.0118255615	10.081589
878821944	ACC	0.1331482	-0.010910034	10.094757
878821954	ACC	0.12477112	0.028579712	10.092361
878821964	ACC	0.11878967	0.024978638	10.068436
878821974	ACC	0.08529663	0.033355713	10.0720215
878821984	ACC	0.072128296	0.03933716	10.050491
878821995	ACC	0.093673706	0.035751343	10.095947
878822005	ACC	0.07571411	0.005844116	10.103134
878822015	ACC	0.08888245	0.034561157	10.104324
878822025	ACC	0.09844971	0.027374268	10.08519
878822035	ACC	0.12237549	0.015411377	10.092361
878822045	ACC	0.11878967	0.027374268	10.06723
878822055	ACC	0.11999512	-0.002532959	10.100739
878822065	ACC	0.11520386	-0.01689148	10.08757
878822075	ACC	0.10682678	0.009429932	10.08638
878822085	ACC	0.07093811	0.035751343	10.124664
878822095	ACC	0.08648682	0.036956787	10.08638
878822105	ACC	0.091278076	0.05369568	10.06723
878822115	ACC	0.11520386	0.041732788	10.079208
878822125	ACC	0.1331482	0.047714233	10.098343
878822136	ACC	0.14033508	0.028579712	10.101929
878822146	ACC	0.13912964	0.014221191	10.069626
878822156	ACC	0.1211853	0.024978638	10.076813
878822166	ACC	0.10801697	0.040542603	10.10791
878822176	ACC	0.09725952	0.020202637	10.10791
878822186	ACC	0.07810974	0.009429932	10.079208
878822196	ACC	0.08050537	0.0010528564	10.060059
878822206	ACC	0.08529663	-0.0037231445	10.101929
878822216	ACC	0.093673706	0.016616821	10.104324
878822226	ACC	0.11878967	0.018997192	10.10672
878822236	ACC	0.11520386	0.033355713	10.092361
878822246	ACC	0.1104126	0.020202637	10.097153
878822256	ACC	0.13673401	0.040542603	10.08638
878822266	ACC	0.10443115	0.05130005	10.06723
878822277	ACC	0.11520386	0.036956787	10.08519
878822287	ACC	0.10084534	0.032165527	10.10791
878822297	ACC	0.09725952	0.028579712	10.117493
878822307	ACC	0.11161804	0.032165527	10.110306
878822317	ACC	0.09486389	0.017807007	10.117493
878822327	ACC	0.069732666	0.022598267	10.089966
878822337	ACC	0.082901	0.014221191	10.12706
878822347	ACC	0.09246826	0.009429932	10.08757
878822357	ACC	0.11999512	0.015411377	10.082794
878822367	ACC	0.12956238	0.013015747	10.080399
878822377	ACC	0.12835693	0.028579712	10.119873
878822387	ACC	0.11161804	0.033355713	10.119873
878822397	ACC	0.10084534	0.028579712	10.098343
878822407	ACC	0.09007263	0.042938232	10.08638
878822418	ACC	0.072128296	0.044128418	10.08757
878822428	ACC	0.062561035	0.042938232	10.113892
878822438	ACC	0.064956665	0.0118255615	10.08757
878822448	ACC	0.079315186	0.027374268	10.115097
878822458	ACC	0.09965515	0.022598267	10.099533
878822468	ACC	0.12477112	0.010635376	10.133041
878822478	ACC	0.1331482	0.014221191	10.115097
878822488	ACC	0.13912964	0.0022583008	10.083984
878822498	ACC	0.11639404	0.033355713	10.115097
878822508	ACC	0.1104126	0.032165527	10.115097
878822518	ACC	0.08888245	0.07044983	10.075607
878822528	ACC	0.07810974	0.06088257	10.079208
878822538	ACC	0.09486389	0.044128418	10.115097
878822548	ACC	0.09486389	0.030960083	10.093552
878822559	ACC	0.11161804	0.0010528564	10.10553
878822569	ACC	0.10682678	-0.018081665	10.110306
878822579	ACC	0.12237549	-0.0013427734	10.112701
878822589	ACC	0.12597656	-0.051589966	10.101929
878822599	ACC	0.11520386	-0.01689148	10.112701
878822609	ACC	0.12716675	0.008239746	10.088776
878822619	ACC	0.10801697	0.015411377	10.115097
878822629	ACC	0.10443115	0.050109863	10.112701
878822639	ACC	0.10324097	0.06925964	10.123474
878822649	ACC	0.10801697	0.06088257	10.078003
878822659	ACC	0.091278076	0.064468384	10.098343
878822669	ACC	0.10084534	0.059677124	10.113892
878822679	ACC	0.11759949	0.0632782	10.104324
878822689	ACC	0.12477112	0.008239746	10.112701
878822700	ACC	0.12477112	-0.0073242188	10.111511
878822710	ACC	0.10922241	-0.002532959	10.097153
878822720	ACC	0.093673706	-0.004928589	10.094757
878822730	ACC	0.09007263	-0.008514404	10.098343
878822740	ACC	0.08050537	-0.002532959	10.1258545
878822750	ACC	0.09486389	0.009429932	10.133041
878822760	ACC	0.09007263	0.033355713	10.097153
878822770	ACC	0.10203552	0.022598267	10.095947
878822780	ACC	0.10682678	0.05130005	10.100739
878822790	ACC	0.1056366	0.0632782	10.075607
878822800	ACC	0.11520386	0.08241272	10.089966
878822811	ACC	0.1211853	0.07044983	10.1258545
878822821	ACC	0.08409119	0.0632782	10.081589
878822831	ACC	0.08529663	0.041732788	10.092361
878822841	ACC	0.1056366	0.024978638	10.115097
878822851	ACC	0.08648682	-0.00970459	10.092361
878822861	ACC	0.10203552	-0.015686035	10.08757
878822871	ACC	0.10203552	-0.0073242188	10.062454
878822881	ACC	0.10203552	-0.03842163	10.112701
878822891	ACC	0.09007263	-1.373291E-4	10.118683
878822901	ACC	0.08888245	-0.01689148	10.119873
878822911	ACC	0.1104126	0.0022583008	10.082794
878822921	ACC	0.10324097	0.027374268	10.10791
878822931	ACC	0.11520386	0.047714233	10.08638
878822941	ACC	0.10084534	0.057281494	10.098343
878822951	ACC	0.10922241	0.05130005	10.070831
878822961	ACC	0.09844971	0.045318604	10.103134
878822971	ACC	0.11878967	0.046524048	10.10791
878822982	ACC	0.11401367	0.038146973	10.109116
878822992	ACC	0.11280823	-0.004928589	10.094757
878823002	ACC	0.081710815	0.010635376	10.115097
878823012	ACC	0.09246826	-0.004928589	10.075607
878823022	ACC	0.1104126	-1.373291E-4	10.081589
878823032	ACC	0.093673706	-0.010910034	10.089966
878823042	ACC	0.11639404	0.0070343018	10.113892
878823052	ACC	0.1056366	0.005844116	10.109116
878823062	ACC	0.09486389	0.027374268	10.113892
878823072	ACC	0.09605408	0.033355713	10.088776
878823082	ACC	0.09965515	0.050109863	10.099533
878823092	ACC	0.08648682	0.044128418	10.08757
878823102	ACC	0.09725952	0.05369568	10.089966
878823112	ACC	0.12358093	0.057281494	10.083984
878823123	ACC	0.13673401	0.03933716	10.08638
878823133	ACC	0.11280823	0.027374268	10.070831
878823143	ACC	0.11520386	0.0022583008	10.123474
878823153	ACC	0.091278076	0.0118255615	10.099533
878823163	ACC	0.09007263	0.0070343018	10.10672
878823173	ACC	0.11161804	0.013015747	10.161758
878823183	ACC	0.15348816	0.042938232	10.129456
878823193	ACC	2.3118134	0.87802124	10.243103
878823203	ACC	4.86615	2.228775	10.034927
878823213	ACC	4.1746216	1.8542938	10.075607
878823223	ACC	0.57102966	1.2788239	8.866043
878823233	ACC	-0.19108582	4.0509033	11.03154
878823243	ACC	-1.52388	1.6353607	10.346008
878823253	ACC	-3.7300568	-2.4515839	10.011002
878823263	ACC	-1.4401245	-3.874115	10.141418
878823274	ACC	-1.0704346	-2.5592651	10.195251
878823284	ACC	-2.567154	-1.9215698	11.185883
878823294	ACC	-2.3147125	-0.3231659	10.063644
878823304	ACC	0.10203552	-0.33872986	11.283981
878823314	ACC	1.0615692	-0.09465027	11.79007
878823324	ACC	1.607132	0.51312256	11.526855
878823334	ACC	-0.9579773	-0.3231659	12.919479
878823344	ACC	-4.116501	-1.3508911	11.940811
878823354	ACC	-5.419403	-2.3845825	13.500931
878823364	ACC	-3.048111	-2.6621552	13.156372
878823374	ACC	-3.0947723	-2.4611511	10.239517
878823384	ACC	-3.5398407	-1.6751099	9.076614
878823394	ACC	-3.520691	-0.80532837	7.6337433
878823404	ACC	-2.9033356	-0.29444885	8.848099
878823415	ACC	-3.5685425	-0.6485901	10.099533
878823425	ACC	-5.032959	-1.6906738	10.1749115
878823435	ACC	-5.354782	-1.7756195	10.727661
878823445	ACC	-4.9779205	0.23196411	11.414398
878823455	ACC	-5.517502	1.3470154	11.086578
878823465	ACC	-7.084793	1.7466278	9.094559
878823475	ACC	-7.444916	0.9019623	7.3872833
878823485	ACC	-8.501358	1.5252838	7.0762024
878823495	ACC	-8.379318	1.555191	8.764343
878823505	ACC	-8.2608795	1.1161194	11.106918
878823515	ACC	-9.384308	0.46646118	12.244705
878823525	ACC	-10.721893	0.0010528564	11.865448
878823535	ACC	-11.089188	-2.3881836	14.642319
878823545	ACC	-9.919098	-1.4633484	13.638519
878823556	ACC	-7.4556885	-0.5409241	10.591263
878823566	ACC	-10.476624	2.137848	6.769928
878823576	ACC	-11.75679	4.645523	7.814392
878823586	ACC	-12.734253	7.037155	10.033737
878823596	ACC	-11.248306	8.739639	9.477402
878823606	ACC	-11.504349	8.107941	8.712906
878823616	ACC	-12.090591	6.9725494	9.318283
878823626	ACC	-11.475632	6.3611755	10.313705
878823636	ACC	-10.553192	6.407837	10.719284
878823646	ACC	-9.259872	6.661484	11.060257
878823656	ACC	-7.330063	7.081421	11.79126
878823666	ACC	-6.266449	7.224991	11.849884
878823676	ACC	-5.781906	6.8253937	12.010208
878823686	ACC	-5.299759	5.821594	11.926468
878823697	ACC	-4.696762	4.564163	11.315094
878823707	ACC	-4.244522	3.2325592	10.225159
878823717	ACC	-3.6331482	2.011032	8.558563
878823727	ACC	-2.759781	0.9833069	6.7962494
878823737	ACC	-1.7057343	0.18888855	4.768326
878823747	ACC	-0.19944763	-2.0914612	5.126053
878823757	ACC	0.041030884	-2.4348297	4.92984
878823767	ACC	0.7229767	-2.686081	4.843704
878823777	ACC	1.6824951	-2.739914	3.0993347
878823787	ACC	2.4565735	-2.398941	1.4159851
878823797	ACC	3.3323517	-1.6332397	1.6385193
878823807	ACC	3.8551788	-0.66893005	1.7844849
878823817	ACC	4.5838013	0.3204956	1.8119965
878823827	ACC	5.2717285	1.2213898	1.2425079
878823838	ACC	6.1211853	1.4941711	0.89434814
878823848	ACC	6.410721	0.7799225	1.1503906
878823858	ACC	5.0240784	-0.39256287	2.7619476
878823868	ACC	3.5213928	-1.3114014	5.208618
878823878	ACC	2.835846	-1.7026367	7.279602
878823888	ACC	4.9020386	-0.36384583	6.5342407
878823898	ACC	5.3985596	1.2513123	5.9061127
878823908	ACC	5.027664	2.0122223	5.249283
878823918	ACC	4.1782227	2.298172	4.079193
878823928	ACC	3.3263702	2.3675537	3.2237701
878823938	ACC	2.3010406	1.8889923	3.0670319
878823948	ACC	1.5975494	1.1843109	4.037323
878823958	ACC	1.9169922	0.9127197	6.0520782
878823969	ACC	3.2079315	1.4702454	7.825165
878823979	ACC	3.6565857	2.6319733	8.004623
878823989	ACC	4.9582825	3.7027588	7.414795
878823999	ACC	5.8005524	5.0224	6.4313507
878824009	ACC	5.7395325	5.816818	5.865448
878824019	ACC	5.25618	6.170944	6.2506866
878824029	ACC	4.829071	6.407837	6.524658
878824039	ACC	2.9339447	5.3861084	6.349991
878824049	ACC	3.2318573	4.85968	5.73024
878824059	ACC	4.2523956	4.763977	5.593857
878824069	ACC	5.2908783	4.7783203	5.79126
878824079	ACC	6.2109222	4.94104	6.305725
878824089	ACC	7.138138	5.5583954	6.401428
878824099	ACC	7.5485077	6.314514	6.3846893
878824110	ACC	7.1321564	6.456894	6.175308
878824120	ACC	6.4633636	6.531067	6.1848755
878824130	ACC	6.0733337	6.8457336	7.198242
878824140	ACC	6.834244	6.8170166	8.103928
878824150	ACC	8.091675	6.9354553	7.5284576
878824160	ACC	7.911026	7.093384	6.111908
878824170	ACC	7.0304565	6.913925	4.80661
878824180	ACC	6.5650635	7.077835	4.892761
878824190	ACC	8.659973	6.9605865	5.3019257
878824200	ACC	8.095261	6.9522095	3.7585602
878824210	ACC	6.744522	6.9845123	3.1519775
878824220	ACC	7.109421	6.5047455	3.4259644
878824230	ACC	7.713608	6.3372498	4.0504913
878824240	ACC	8.579819	6.383911	3.9583588
878824250	ACC	8.187393	7.4415436	2.8540802
878824261	ACC	7.0711365	8.720505	2.6016235
878824271	ACC	6.592575	9.804459	3.8985443
878824281	ACC	5.3578796	11.296371	11.499344
878824291	ACC	7.233856	9.822403	5.1320343
878824301	ACC	4.8111115	7.6257935	0.08198547
878824311	ACC	2.911209	6.1470184	-0.51382446
878824321	ACC	4.0717316	6.222397	-0.64064026
878824331	ACC	5.0623627	6.998871	0.25308228
878824341	ACC	5.019287	7.1089325	-0.38102722
878824351	ACC	5.549301	6.683014	-0.67533875
878824361	ACC	6.292267	6.5322723	-0.79737854
878824371	ACC	6.839035	7.162781	-0.76268005
878824381	ACC	6.8366394	7.4259796	-1.2508087
878824391	ACC	6.4143066	7.1161194	-1.4087372
878824402	ACC	6.012314	6.905548	-1.33815
878824412	ACC	6.0362396	6.888794	-0.48869324
878824422	ACC	5.3530884	7.3135223	1.6253662
878824432	ACC	4.2224884	7.7095337	4.233536
878824442	ACC	4.0789185	7.2895966	4.1378174
878824452	ACC	6.045807	6.6160126	2.0177765
878824462	ACC	5.105438	6.188904	1.8395233
878824472	ACC	2.8430176	7.5312653	2.9880676
878824482	ACC	2.9770203	7.977539	5.3461914
878824492	ACC	6.3197937	7.1878967	6.013794
878824502	ACC	6.7385406	6.880417	7.3812866
878824512	ACC	5.5253754	5.9591827	7.1623535
878824522	ACC	5.6174927	5.7653656	7.1791077
878824532	ACC	5.0647583	5.2915955	6.6861725
878824543	ACC	3.9317474	2.8915863	6.12027
878824553	ACC	4.965454	0.65071106	11.404831
878824563	ACC	1.1261749	0.3551941	15.076614
878824573	ACC	0.12358093	1.7956696	15.751389
878824583	ACC	2.354889	3.5843048	14.945007
878824593	ACC	3.7881927	4.484009	13.496155
878824603	ACC	3.6924744	4.6299744	12.493561
878824613	ACC	3.1253662	3.2205963	11.427551
878824623	ACC	2.3489075	1.9583893	11.269638
878824633	ACC	0.5088196	0.97254944	10.523071
878824643	ACC	-1.8863983	0.3432312	10.350784
878824653	ACC	-1.0548859	0.28102112	9.202225
878824663	ACC	-0.78689575	0.9354553	8.375519
878824673	ACC	1.1453094	1.9476166	7.1994324
878824684	ACC	1.4587708	4.4959717	6.815384
878824694	ACC	-0.51649475	5.273636	7.887375
878824704	ACC	-2.4247742	4.42659	7.4423065
878824714	ACC	-2.6556854	4.752014	5.920471
878824724	ACC	-1.1853027	4.9218903	5.356964
878824734	ACC	-0.7330475	4.373947	7.1910706
878824744	ACC	-1.4030457	4.056885	8.935425
878824754	ACC	-1.947403	4.0963745	9.868637
878824764	ACC	-2.1065369	4.196869	9.34819
878824774	ACC	-1.700943	3.2134247	9.504929
878824784	ACC	-1.572937	3.881012	9.076614
878824794	ACC	-3.0624695	5.37294	9.782486
878824804	ACC	-1.105133	4.3392487	9.57312
878824814	ACC	0.5758209	4.2207947	9.55397
878824824	ACC	0.15588379	4.534256	9.781296
878824835	ACC	-0.8814087	3.3988647	7.407608
878824845	ACC	-2.025177	2.6307678	6.946991
878824855	ACC	-2.7358398	3.067459	8.856476
878824865	ACC	-3.7539978	3.3378448	11.514893
878824875	ACC	-5.0879974	1.8913879	11.663254
878824885	ACC	-7.478424	-0.35786438	10.954971
878824895	ACC	-9.472839	-0.5744171	12.017395
878824905	ACC	-9.392685	-0.23582458	11.583084
878824915	ACC	-8.189087	-0.2992401	10.6223755
878824925	ACC	-6.334656	-0.3327484	9.012009
878824935	ACC	-4.7446136	-0.33035278	6.8058167
878824945	ACC	-2.8889923	0.46047974	6.717285
878824955	ACC	-1.4018402	1.7358551	8.267838
878824965	ACC	0.07571411	2.655899	11.573517
878824976	ACC	1.6334534	2.6714478	14.466446
878824986	ACC	3.3861847	2.4166107	13.719879
878824996	ACC	3.1720276	1.4690552	11.877411
878825006	ACC	3.4914703	2.6044464	11.476608
878825016	ACC	2.2125092	4.073639	10.35199
878825026	ACC	0.56266785	5.602661	7.990265
878825036	ACC	2.080902	6.560974	7.041519
878825046	ACC	3.5596771	7.940445	3.3852844
878825056	ACC	3.7498932	11.024796	6.0173798
878825066	ACC	5.8292694	10.808243	10.403427
878825076	ACC	9.350296	10.553406	7.642105
878825086	ACC	9.205536	8.648712	3.198639
878825096	ACC	1.3522949	6.8505096	1.6911621
878825107	ACC	-0.06904602	6.7990723	2.8887634
878825117	ACC	1.4982605	6.6160126	5.512497
878825127	ACC	3.2928772	5.425583	7.058258
878825137	ACC	3.411316	4.6419373	7.549988
878825147	ACC	4.0095215	5.5954742	6.8548737
878825157	ACC	3.3873901	5.813217	8.869629
878825167	ACC	3.7905731	5.565567	7.1372223
878825177	ACC	4.139923	5.5715485	6.0987396
878825187	ACC	5.23584	5.6038513	4.5314484
878825197	ACC	6.222885	5.980728	4.0851746
878825207	ACC	6.0733337	6.2367554	4.213196
