Timestamp	Type	X	Y	Z
244611865	ACC	0.6950667	4.425981	8.928128
244611875	ACC	0.52866966	4.431967	8.691102
244611885	ACC	0.119261175	4.423587	8.603713
244611895	ACC	-0.17283143	4.3852797	9.270498
244611905	ACC	-0.096216984	4.306271	9.703849
244611915	ACC	0.07377134	4.1709986	9.462035
244611925	ACC	0.27727848	4.0788217	8.971224
244611935	ACC	0.53345805	3.9998133	8.668357
244611945	ACC	0.66394204	3.961506	8.11769
244611955	ACC	0.65197104	4.0608654	7.731027
244611965	ACC	0.4688146	3.9555204	7.636456
244611974	ACC	0.16594811	3.4934394	7.400627
244611984	ACC	-0.13332711	2.098817	7.7968674
244611994	ACC	-0.48407766	3.463512	8.3211975
244612004	ACC	-0.32845455	4.957494	8.809615
244612014	ACC	0.040252518	4.2428246	9.240571
244612024	ACC	-0.011222821	3.8884828	9.748142
244612034	ACC	-0.274585	4.1913495	9.268105
244612044	ACC	-0.48766896	4.4331636	8.812009
244612054	ACC	-0.4086603	4.483442	8.833557
244612064	ACC	-0.37633857	4.4786534	9.015516
244612074	ACC	-0.3847183	4.4630914	9.2369795
244612084	ACC	-0.3895067	4.94672	9.655965
244612093	ACC	-0.5283704	4.944326	10.724977
244612103	ACC	-0.67202246	4.646248	10.772861
244612113	ACC	-0.78694415	4.3170447	10.186281
244612123	ACC	-1.2538135	4.154239	9.660753
244612133	ACC	-0.974889	3.1355064	8.813206
244612143	ACC	-1.0119991	3.7436337	8.571392
244612153	ACC	-0.91383684	3.8609495	8.372673
244612163	ACC	-0.65765727	3.7771525	8.7353945
244612173	ACC	-0.22789808	4.4331636	10.121637
244612183	ACC	0.3203741	4.0644565	11.474361
244612193	ACC	0.7010522	3.6215293	11.89215
244612203	ACC	0.76808983	3.3833063	10.714202
244612213	ACC	0.49993923	3.8765118	8.673145
244612223	ACC	-0.08304887	4.3326073	7.043891
244612233	ACC	-0.17043723	4.1949406	6.7398276
244612242	ACC	-0.44577044	4.3050737	6.676381
244612252	ACC	-0.7103297	4.583998	6.405836
244612262	ACC	-0.7342717	4.628291	6.3747115
244612272	ACC	-0.4110545	4.592378	6.9636855
244612282	ACC	0.1731307	4.2571898	7.7717285
244612292	ACC	0.6998551	3.854964	8.80722
244612302	ACC	0.8973767	3.6227264	9.873837
244612312	ACC	0.8399159	3.4611177	10.478374
244612322	ACC	0.27847558	3.7220857	10.08333
244612332	ACC	-0.6133646	4.2368393	9.007136
244612342	ACC	-0.86834705	4.148254	8.229021
244612352	ACC	-0.78814125	3.9100306	8.487595
244612362	ACC	-0.21592706	3.9339726	9.295638
244612371	ACC	0.27009588	3.8094742	9.554212
244612381	ACC	-0.006434417	4.0141783	9.432107
244612391	ACC	-0.30451253	4.1458597	9.044247
244612401	ACC	0.77048403	3.880103	8.681525
244612411	ACC	1.3714286	3.9866452	8.737789
244612421	ACC	1.2660838	4.069245	8.521113
244612431	ACC	1.0338463	4.244022	7.9620676
244612441	ACC	0.16355391	4.753987	7.280917
244612451	ACC	-1.046715	5.3453546	6.6931405
244612461	ACC	-1.6285061	5.716456	7.163601
244612471	ACC	-1.5878047	5.340566	7.5358996
244612481	ACC	-1.0048165	4.9395375	8.13445
244612491	ACC	-0.6313211	4.6534305	8.212261
244612500	ACC	-1.5985786	4.995801	8.115296
244612510	ACC	-2.0008044	4.998195	7.908198
244612520	ACC	-1.7553988	5.161001	6.5171666
244612530	ACC	-1.685967	5.693711	5.9246016
244612540	ACC	-1.652448	5.8337717	5.8946743
244612550	ACC	-1.2705729	5.3094416	5.736657
244612560	ACC	-0.19078794	4.4295726	5.60737
244612570	ACC	1.8107647	2.9080572	6.3603463
244612580	ACC	3.6997898	2.194585	8.784475
244612590	ACC	3.036596	4.0069957	7.8411603
244612600	ACC	2.3410804	3.9674914	5.4385786
244612610	ACC	1.6491561	3.759196	6.2897177
244612620	ACC	0.8842086	3.8525698	9.478794
244612629	ACC	0.75372463	3.6502597	12.244097
244612639	ACC	0.9859622	3.3007064	13.735684
244612649	ACC	1.3786112	3.000234	14.044537
244612659	ACC	1.1439795	3.5868134	12.25128
244612669	ACC	-0.33084875	4.697723	8.838346
244612679	ACC	-1.757793	5.6649804	9.019108
244612689	ACC	-1.9768624	5.3226094	10.994324
244612699	ACC	-1.5949873	5.042488	12.39134
244612709	ACC	-0.32366616	4.4283752	13.012636
244612719	ACC	0.9081506	3.5628715	12.73012
244612729	ACC	1.4492402	2.2388778	12.021437
244612739	ACC	0.92610717	2.406472	12.228535
244612749	ACC	0.52148706	2.9703064	12.566117
244612758	ACC	0.8901941	2.7500398	12.095656
244612768	ACC	1.8095676	2.739266	10.888979
244612778	ACC	1.3534721	2.9631238	9.553015
244612788	ACC	0.9105448	3.7113118	6.732645
244612798	ACC	0.7884405	4.6235027	4.549133
244612808	ACC	1.4695909	4.6175175	3.6776435
244612818	ACC	2.1902456	4.4870334	3.5519478
244612828	ACC	3.535787	3.3054948	3.2059858
244612838	ACC	4.275595	2.940379	4.480898
244612848	ACC	3.619584	3.7077205	9.088539
244612858	ACC	4.0864534	3.203741	10.393379
244612868	ACC	3.678242	3.3366194	10.235362
244612878	ACC	0.65675944	5.110723	10.2796545
244612888	ACC	-1.7194858	6.08636	10.283246
244612897	ACC	-1.1712135	5.71885	7.386262
244612907	ACC	-1.35437	5.71047	6.3711205
244612917	ACC	-1.247828	5.612308	6.006005
244612927	ACC	-1.8008885	5.994183	6.7984853
244612937	ACC	-1.8499697	6.244377	7.3814735
244612947	ACC	-0.99643683	6.1653686	7.9488993
244612957	ACC	0.92969847	5.043685	7.6352587
244612967	ACC	2.0334253	4.186561	6.244228
244612977	ACC	1.9867384	4.555268	5.603779
244612987	ACC	0.44487262	5.734412	7.1695867
244612997	ACC	-1.165228	6.118682	9.479991
244613007	ACC	-0.36436757	4.908413	11.178678
244613017	ACC	1.4432547	4.321833	9.130438
244613027	ACC	0.63521165	4.758775	7.9896007
244613036	ACC	0.7010522	4.9287634	9.717017
244613046	ACC	0.7094319	4.6677957	10.808773
244613056	ACC	0.75133044	4.483442	10.045023
244613066	ACC	0.62324065	4.6833577	9.620052
244613076	ACC	0.64119714	4.6438537	9.426122
244613086	ACC	0.8746318	4.3385925	9.487174
244613096	ACC	1.3139678	3.975871	10.290428
244613106	ACC	1.7257705	3.8992567	10.28564
244613116	ACC	1.613243	4.011784	9.54224
244613126	ACC	1.3618518	4.126706	8.529493
244613136	ACC	1.1882722	4.0034046	7.6352587
244613146	ACC	1.0206782	3.8262336	7.698705
244613156	ACC	0.8830115	3.6909611	8.8982
244613165	ACC	0.5981015	3.892074	9.414151
244613175	ACC	0.18629882	4.0046015	8.992771
244613185	ACC	-0.056712653	3.8980596	9.606884
244613195	ACC	-0.5343559	4.0405145	10.298808
244613205	ACC	-0.47450083	3.9854481	9.694272
244613215	ACC	0.34910452	3.8525698	9.446472
244613225	ACC	1.2481272	3.747225	9.295638
244613235	ACC	2.3985412	3.6730046	9.1412115
244613245	ACC	2.3255181	4.2535987	8.287679
244613255	ACC	0.8734347	4.935946	7.9632645
244613265	ACC	0.7309797	4.885668	7.2869024
244613275	ACC	1.4719851	4.757578	7.8974237
244613285	ACC	1.6814778	4.4415436	9.040655
244613295	ACC	1.4959271	4.3553524	9.65836
244613304	ACC	1.3714286	4.7288475	9.221417
244613314	ACC	1.1056722	5.137059	8.200291
244613324	ACC	0.53585225	5.323807	7.103746
244613334	ACC	0.54423195	5.609914	6.7625723
244613344	ACC	1.1990461	5.23163	6.7769375
244613354	ACC	2.017863	4.819827	7.0690303
244613364	ACC	2.9456162	4.694132	7.67596
244613374	ACC	3.5429697	4.378097	8.153604
244613384	ACC	3.3837552	4.5588593	8.418162
244613394	ACC	3.0090625	4.637868	8.484003
244613404	ACC	2.9049149	4.423587	8.187122
244613414	ACC	2.7600656	4.4774566	8.04347
244613424	ACC	2.4859295	4.543297	7.9740386
244613434	ACC	2.7744308	4.452317	8.020725
244613443	ACC	2.979135	4.363732	7.754969
244613453	ACC	3.4495957	4.1554365	7.2737346
244613463	ACC	3.9200563	4.13748	6.8128505
244613473	ACC	3.9020998	4.2931027	6.2047234
244613483	ACC	3.631555	4.2512045	5.895871
244613493	ACC	2.9516017	4.374506	6.4429464
244613503	ACC	2.1627123	4.5732245	7.508366
244613513	ACC	1.4935329	4.6450505	7.9836154
244613523	ACC	1.1882722	4.560056	8.4564705
244613533	ACC	1.1188403	4.2571898	8.774899
244613543	ACC	1.161936	4.0309377	8.785673
244613553	ACC	1.3486837	3.9483378	7.8806643
244613563	ACC	1.0278608	4.163816	8.588151
244613573	ACC	0.5861305	4.3230305	10.106075
244613582	ACC	1.1008838	4.1099467	11.218182
244613592	ACC	1.7090111	3.7077205	10.747721
244613602	ACC	1.505504	3.5066078	10.806379
244613612	ACC	1.9424458	3.4180222	10.637588
244613622	ACC	2.1315877	3.5437179	9.821165
244613632	ACC	2.4344542	3.2228947	9.120861
244613642	ACC	2.6511295	3.1522658	8.962844
244613652	ACC	3.3023524	2.9918542	9.310003
244613662	ACC	3.1251814	2.9128456	9.855881
244613672	ACC	2.6511295	3.2061353	9.292047
244613682	ACC	2.4416368	3.5281556	8.725818
244613692	ACC	1.946037	3.9998133	7.7836995
244613702	ACC	0.94286656	4.6510363	6.077831
244613711	ACC	0.65556234	5.147833	4.685602
244613721	ACC	1.6228198	5.1155114	6.3447843
244613731	ACC	1.5078982	5.030517	9.247754
244613741	ACC	2.063353	4.933552	10.8770075
244613751	ACC	1.8873792	4.7635636	9.852289
244613761	ACC	1.6922517	4.4331636	8.219444
244613771	ACC	1.6635213	4.3697176	7.8591166
244613781	ACC	1.754501	4.307468	6.885874
244613791	ACC	1.4899416	4.148254	5.193173
244613801	ACC	1.5426141	4.2655697	6.580613
244613811	ACC	2.1375732	3.6311061	8.743774
244613821	ACC	2.433257	2.9391818	9.4764
244613831	ACC	2.6116252	2.7775733	9.93489
244613841	ACC	2.0789154	2.821866	10.242544
244613850	ACC	1.434875	3.64188	8.850316
244613860	ACC	1.3534721	3.9854481	8.947282
244613870	ACC	1.4911387	3.856161	10.363452
244613880	ACC	1.5940894	3.937564	9.712229
244613890	ACC	1.4899416	4.095581	9.286061
244613900	ACC	1.9651906	3.7963061	8.82398
244613910	ACC	1.7640778	3.6861727	8.232613
244613920	ACC	1.6683097	3.866935	8.474426
244613930	ACC	1.3391069	3.7352538	8.166772
244613940	ACC	1.3355156	3.5042136	8.813206
244613950	ACC	1.934066	3.3461962	9.397391
244613960	ACC	2.1770775	3.045724	9.910948
244613970	ACC	2.4260745	2.905663	10.466402
244613980	ACC	2.466776	2.8996775	10.225785
244613989	ACC	2.397344	3.0636804	10.010307
244613999	ACC	2.39495	3.1594484	9.738565
244614009	ACC	2.3997383	3.3509846	10.025869
244614019	ACC	2.2524948	3.4431612	9.81518
244614029	ACC	2.241721	3.4790742	9.41894
244614039	ACC	2.2249615	3.4898481	9.143606
244614049	ACC	1.8945618	3.3366194	9.039458
244614059	ACC	2.0142717	3.2372599	8.701876
244614069	ACC	1.6563387	3.3402107	8.337957
244614079	ACC	1.3881881	3.43957	8.240992
244614089	ACC	1.0817302	3.5137904	8.543859
244614099	ACC	0.5693711	3.64188	9.120861
244614109	ACC	-0.035164837	3.6203322	9.903765
244614118	ACC	0.21502924	3.416825	10.090512
244614128	ACC	0.93688107	3.1343093	10.205435
244614138	ACC	1.6695068	2.7895443	10.065373
244614148	ACC	1.9244893	2.9798832	9.9372835
244614158	ACC	1.8478748	2.9631238	10.161141
244614168	ACC	2.5649383	2.5776575	10.150368
244614178	ACC	3.1503205	2.5225909	9.333945
244614188	ACC	3.1778538	2.796727	8.852711
244614198	ACC	3.0856771	2.6518776	9.235783
244614208	ACC	2.752883	2.5788546	9.46802
244614218	ACC	1.7353473	2.6291327	9.569774
244614228	ACC	1.4420576	2.8589761	9.980379
244614238	ACC	2.087295	3.000234	10.259304
244614248	ACC	2.942025	2.856582	9.426122
244614257	ACC	3.120393	2.9355905	8.79525
244614267	ACC	2.728941	3.179799	8.269722
244614277	ACC	3.2077813	3.1845875	7.8974237
244614287	ACC	4.085256	2.6351182	7.764546
244614297	ACC	4.817882	1.9060838	7.9213657
244614307	ACC	5.331438	1.2476784	9.074174
244614317	ACC	5.7492266	0.99149877	10.201843
244614327	ACC	6.7332435	0.67426705	10.540623
244614337	ACC	5.1470847	0.4683657	10.45084
244614347	ACC	3.3394625	0.9627684	8.671948
244614357	ACC	2.1016603	1.8989012	7.6891284
244614367	ACC	1.7245734	3.2875383	7.8579197
244614377	ACC	1.6252141	3.2779615	8.644415
244614387	ACC	1.3666402	3.3964744	8.844331
244614396	ACC	1.6754923	3.0122051	9.028685
244614406	ACC	1.8813937	2.3047185	8.197896
244614416	ACC	2.2345383	2.3621793	5.8994627
244614426	ACC	2.4823382	2.2700026	5.057901
244614436	ACC	2.2165818	1.9982606	4.813692
244614446	ACC	2.171092	1.7325042	6.017976
244614456	ACC	-0.7318775	0.43843818	8.541464
244614466	ACC	-1.1951555	2.3130982	12.849831
244614476	ACC	-0.062698156	2.0940287	16.140661
244614486	ACC	0.088136554	2.1502924	17.549648
244614496	ACC	-0.31169513	2.297536	14.086435
244614506	ACC	-0.7330746	2.145504	10.945243
244614516	ACC	-0.9581296	1.9180548	9.979182
244614525	ACC	0.94645786	1.5828665	10.897359
244614535	ACC	3.0916626	1.0381857	11.907712
244614545	ACC	4.1044097	0.069731124	12.710966
244614555	ACC	2.9887118	-0.7933786	10.978762
244614565	ACC	0.9081506	0.80953944	7.770531
244614575	ACC	-1.1963527	1.9719244	7.788488
244614585	ACC	-1.9828479	2.4328082	10.745327
244614595	ACC	-1.8715175	3.1043818	11.085303
244614605	ACC	-1.9421465	3.4132338	11.341483
244614615	ACC	-2.1300914	3.6335003	11.785607
244614625	ACC	-1.770961	3.7747583	12.133964
244614635	ACC	-1.5111902	3.7963061	12.386552
244614645	ACC	-2.0355203	3.901651	11.948413
244614655	ACC	-2.671181	3.7316625	11.286416
244614664	ACC	-2.2138884	2.9858687	9.448867
244614674	ACC	-0.66723406	1.5206174	8.716241
244614684	ACC	0.9823709	0.1678934	8.649203
244614694	ACC	0.96561146	-0.3600281	8.141632
244614704	ACC	0.55141455	-0.28341362	7.958476
244614714	ACC	0.47599724	0.36900634	7.8088384
244614724	ACC	0.95124626	1.041777	7.7489834
244614734	ACC	1.4516344	1.5589246	7.046285
244614744	ACC	2.1495442	1.5409681	6.05748
244614754	ACC	3.0737062	1.0800842	5.498434
244614764	ACC	3.0677207	0.7377134	5.725883
244614774	ACC	2.7277439	1.1555016	5.797709
244614784	ACC	2.2393267	2.18022	6.1221232
244614793	ACC	1.4121301	3.5473092	6.4920278
244614803	ACC	0.96800566	4.593575	7.228245
244614813	ACC	0.84829557	5.7631426	7.8351746
244614823	ACC	1.2086229	6.786664	8.1224785
244614833	ACC	1.7556981	6.94109	8.500763
244614843	ACC	2.5697267	5.779902	8.529493
244614853	ACC	2.4033296	5.170578	7.39943
244614863	ACC	2.3566427	4.9550996	7.1576157
244614873	ACC	2.3398833	5.198111	7.8710876
244614883	ACC	2.062156	5.6314616	8.437317
244614893	ACC	1.9017444	5.942708	8.760533
244614903	ACC	1.9292777	6.0229135	8.92693
244614913	ACC	1.8299183	6.28867	9.143606
244614923	ACC	1.5964836	6.574777	9.519496
244614932	ACC	1.340304	6.820183	9.508721
244614942	ACC	0.9871593	7.070377	9.973197
244614952	ACC	0.8183681	6.9339075	10.101287
244614962	ACC	0.75013334	6.443096	10.17431
244614972	ACC	0.65436524	6.018125	9.785252
244614982	ACC	0.4221277	5.7368064	9.673922
244614992	ACC	0.07496844	5.7032876	9.597307
244615002	ACC	-0.6313211	5.75596	9.742156
244615012	ACC	-1.2562077	5.8780646	9.751733
244615022	ACC	-1.675193	5.8194065	9.377041
244615032	ACC	-2.195932	5.350143	8.779687
244615042	ACC	-2.2976854	4.771943	8.3930235
244615052	ACC	-2.0271406	4.0872016	7.8974237
244615061	ACC	-1.6500539	3.1821933	7.3347864
244615071	ACC	-1.1903671	2.7105355	7.078607
244615081	ACC	-0.9689035	2.6530747	7.231836
244615091	ACC	-0.78574705	2.7679965	7.3216186
244615101	ACC	-0.89707744	2.762011	7.404218
244615111	ACC	-1.0538976	2.9858687	6.557868
244615121	ACC	-1.2669816	3.1953614	6.2334538
244615131	ACC	-1.3651439	3.6311061	6.3854856
244615141	ACC	-2.0043957	4.2667665	6.351967
244615151	ACC	-2.4006362	4.3804913	5.880309
244615161	ACC	-2.5574563	4.5504794	6.0395236
244615171	ACC	-2.6496332	5.218462	6.653636
244615181	ACC	-2.2007203	5.182549	7.030723
244615190	ACC	-1.4549265	4.842572	6.568642
244615200	ACC	-1.2262802	4.67019	5.8994627
244615210	ACC	-1.1472715	4.6151233	5.5774426
244615220	ACC	-0.938976	4.5636477	5.6648307
244615230	ACC	-1.2753613	4.595969	6.2370453
244615240	ACC	-2.4976013	7.879617	6.3328133
244615250	ACC	-3.7940614	11.008839	10.217405
244615260	ACC	-5.054609	12.06109	7.338378
244615270	ACC	-4.2800846	10.988488	8.431331
244615280	ACC	-3.8215947	9.475352	6.5171666
244615290	ACC	-2.0618565	6.9674263	6.5411086
244615300	ACC	-2.1324856	6.968623	5.8862944
244615310	ACC	-2.839972	7.8868	6.4561143
244615319	ACC	-3.2002995	8.958205	7.1827545
244615329	ACC	-3.7198412	9.047988	7.266552
244615339	ACC	-4.095731	8.491336	6.723068
244615349	ACC	-3.752163	7.8975735	6.18557
244615359	ACC	-3.2805052	7.5168953	6.1712046
244615369	ACC	-2.860323	7.26311	6.083816
244615379	ACC	-2.5383027	6.8716583	6.3771057
244615389	ACC	-2.5562592	6.156989	5.8707323
244615399	ACC	-2.375497	5.4590793	5.522376
244615409	ACC	-2.4269724	4.8461637	5.4852657
244615419	ACC	-3.480421	4.9155955	5.704335
244615429	ACC	-4.0035543	5.1574097	4.5575128
244615438	ACC	-3.0698154	6.2719107	6.1484594
244615448	ACC	-2.4904187	6.8393364	6.9433346
244615458	ACC	-2.8878562	7.698855	6.699126
244615468	ACC	-2.4497173	8.214806	8.643218
244615478	ACC	-2.4401405	8.055591	8.5917425
244615488	ACC	-1.9002479	7.082348	8.936507
244615498	ACC	-1.9050363	5.1777606	8.01474
244615508	ACC	-2.148048	3.8585553	6.939743
244615518	ACC	-1.8008885	3.5281556	7.2737346
244615528	ACC	-1.426196	3.6981437	7.368305
244615538	ACC	-1.663222	3.5784338	7.3359838
244615548	ACC	-1.3974656	4.0548797	7.365911
244615558	ACC	-1.663222	4.4894276	7.7022967
244615567	ACC	-1.9876363	4.8222213	7.9093947
244615577	ACC	-2.601749	5.24001	7.976433
244615587	ACC	-3.8658876	4.804265	7.2378216
244615597	ACC	-4.5290813	3.842993	6.4776626
244615607	ACC	-4.3028293	3.7304654	5.9509377
244615617	ACC	-4.234595	2.6841993	5.189582
244615627	ACC	-4.062212	1.3446435	3.9350202
244615637	ACC	-5.560982	0.78559744	1.0691607
244615647	ACC	-5.935675	3.03495	15.393669
244615657	ACC	-8.173057	5.087978	11.527034
244615667	ACC	-9.1451025	5.39683	5.7330656
244615677	ACC	-9.254039	4.861726	8.224233
244615687	ACC	-8.451981	4.2392335	9.817574
244615697	ACC	-7.3207207	3.0074167	9.253739
244615706	ACC	-6.1703067	2.016217	9.242966
244615716	ACC	-5.534646	2.0461447	9.16276
244615726	ACC	-5.280861	2.3645735	8.682722
244615736	ACC	-4.7433624	2.8158805	8.176349
244615746	ACC	-4.524293	3.2875383	7.3252096
244615756	ACC	-4.441693	3.0145993	7.7370124
244615766	ACC	-4.1591773	3.3042977	6.8691144
244615776	ACC	-4.1615715	3.3845034	6.468086
244615786	ACC	-3.4732385	5.400421	2.6601076
244615796	ACC	-0.03995324	10.138546	2.153734
244615806	ACC	0.6914754	10.654497	10.99193
244615816	ACC	2.0968719	9.062353	8.187122
244615826	ACC	1.5581764	5.9271455	7.604134
244615835	ACC	0.9859622	4.5397058	7.410204
244615859	ACC	0.11447277	4.5648446	4.9705124
244615869	ACC	-0.86595285	5.815815	5.260211
244615879	ACC	-0.9222166	6.950667	7.586178
244615889	ACC	-2.1827638	7.2678986	5.0435357
244615898	ACC	-2.6699839	7.7443447	4.0583215
244615908	ACC	-3.1895256	6.49098	2.6505308
244615918	ACC	-2.3886652	6.336554	3.9876926
244615928	ACC	-1.9708769	5.022137	5.6229324
244615938	ACC	-1.2861352	5.228039	8.533085
244615948	ACC	-0.8228572	4.9646764	10.746524
244615958	ACC	-1.4776714	4.5049896	8.492383
244615968	ACC	-1.8942624	3.88968	10.092907
244615978	ACC	-1.745822	3.0876224	10.258107
244615988	ACC	-1.9636943	2.4447792	10.18269
244615998	ACC	-2.4197898	1.8091186	11.473165
244616008	ACC	-3.06383	1.6858172	11.808352
244616018	ACC	-3.2625487	2.2951417	13.094039
244616027	ACC	-2.8938417	2.8589761	13.463943
244616037	ACC	-2.4317608	2.5824459	13.802722
244616047	ACC	-2.5107694	1.5936406	13.072491
244616057	ACC	-2.5083752	0.969951	10.628011
244616067	ACC	-2.8303952	0.7305308	10.004321
244616077	ACC	-3.4971805	1.7348984	9.639206
244616087	ACC	-3.1200938	2.844611	10.119243
244616097	ACC	-1.5279496	3.8597524	9.9767885
244616107	ACC	0.12644377	4.2152915	9.672725
244616117	ACC	0.8866028	3.8465843	9.7780695
244616127	ACC	0.7872434	2.5980082	9.365069
244616137	ACC	-0.13332711	1.3661914	8.851513
244616147	ACC	-1.2502222	0.9567829	8.773702
244616157	ACC	-2.897433	0.43125558	7.364714
244616166	ACC	-3.0003836	1.1207857	7.9979806
244616176	ACC	-2.543091	2.3777416	7.6065283
244616186	ACC	2.4727614	3.4742858	6.7494044
244616196	ACC	14.017602	0.68863225	1.3061867
244616206	ACC	11.143363	2.309507	7.685537
244616216	ACC	2.2405238	5.412392	11.252897
244616226	ACC	-0.79053545	6.540061	10.353875
244616236	ACC	-0.8432079	6.228815	9.582942
244616246	ACC	-0.3978864	4.849755	9.248951
244616256	ACC	0.32635963	3.119944	7.8674965
244616266	ACC	1.2828432	1.575684	7.165995
244616276	ACC	1.505504	0.89333653	8.414572
244616286	ACC	1.3833997	0.68144965	9.131635
244616295	ACC	1.0697592	0.89213943	9.7062435
244616305	ACC	-0.32965165	1.6092029	8.761731
244616315	ACC	-0.47809216	1.8342577	9.751733
244616325	ACC	-1.1341034	2.2388778	10.003124
244616335	ACC	-1.9445407	2.9475615	9.817574
244616345	ACC	-2.2282536	3.0301616	9.763704
244616355	ACC	-2.267758	2.5058312	9.105299
244616365	ACC	-1.9684827	1.8127099	8.29127
244616375	ACC	-1.2945149	0.9316437	7.6831427
244616385	ACC	-0.86595285	0.10803835	7.5598416
244616395	ACC	-0.74384856	-0.51086277	7.9046063
244616405	ACC	-0.5918167	-0.8807669	8.974814
244616415	ACC	-0.5690718	-1.4374188	10.107272
244616425	ACC	-0.18480244	-2.0275896	10.388591
244616434	ACC	0.11566987	-2.377143	10.16593
244616444	ACC	0.27368718	-2.592621	9.992351
244616454	ACC	0.4185364	-2.556708	10.005519
244616464	ACC	0.5585972	-2.330456	10.228179
244616474	ACC	0.8794202	-2.2394764	10.45084
244616484	ACC	0.9081506	-2.1532853	10.125229
244616494	ACC	0.9021651	-1.5738883	9.568577
244616504	ACC	0.63281745	-0.59825116	9.519496
244616514	ACC	0.1599626	-0.13018471	10.159945
244616524	ACC	-0.10459669	-0.20799628	10.734553
244616534	ACC	0.4400842	-0.9825205	10.865037
244616544	ACC	0.33114803	0.09606735	7.424569
244616554	ACC	2.26686	-1.9928737	11.254095
244616564	ACC	1.2349591	1.5840636	8.892215
244616573	ACC	0.95244336	0.5042787	9.280075
244616583	ACC	1.0374376	-0.47854108	9.8020115
244616593	ACC	1.8335096	-1.7462709	10.693851
244616603	ACC	1.5904981	-2.3364415	11.402535
244616613	ACC	1.4648025	-2.0790648	11.950808
244616623	ACC	1.719785	-1.3847464	11.9831295
244616633	ACC	1.9149125	-0.9897031	11.486332
244616643	ACC	1.9256864	-0.86879593	10.730962
244616653	ACC	2.1160254	-1.1070191	9.910948
244616663	ACC	2.360234	-1.3105261	9.553015
244616673	ACC	2.646341	-1.166874	9.614066
244616683	ACC	2.9336452	-0.75387424	10.089315
244616693	ACC	2.8546367	-0.42586863	10.363452
244616703	ACC	2.596063	-0.5419874	10.510695
244616712	ACC	2.4153006	-0.2427122	11.606042
244616722	ACC	2.2501006	0.5162497	12.063334
244616732	ACC	2.0477905	0.38576576	11.748497
244616742	ACC	2.241721	0.39414546	11.692234
244616752	ACC	2.0549734	0.98671037	11.542596
244616762	ACC	1.5043069	2.13473	11.179874
244616772	ACC	1.1284171	2.5992053	10.803985
244616782	ACC	1.221791	1.8629882	10.308385
244616792	ACC	1.9663877	0.56413376	9.549423
244616802	ACC	2.894141	-1.451784	8.664765
244616812	ACC	3.7608418	-3.0044239	8.49358
244616822	ACC	3.2568624	-1.5248072	8.899397
244616832	ACC	2.5769093	0.21338323	9.147197
244616841	ACC	2.466776	0.7628525	9.3243685
244616851	ACC	2.5386019	0.19183542	9.350704
244616861	ACC	3.0533555	-0.28939912	9.643994
244616871	ACC	3.3167176	-0.6784569	9.799617
244616881	ACC	3.4627638	-1.972523	9.584139
244616891	ACC	3.7249289	-2.532766	8.967632
244616901	ACC	4.105607	-2.9373863	8.044667
244616911	ACC	4.1499	-2.7721863	7.538294
244616921	ACC	3.891326	-2.3484125	7.6687775
244616931	ACC	3.630358	-1.7259202	8.167969
244616941	ACC	3.2568624	-0.86281043	8.722226
244616951	ACC	2.490718	-0.16609775	9.353099
244616961	ACC	1.8981531	0.317531	9.839122
244616971	ACC	2.4847324	0.48632222	9.380631
