right_knee_X,right_knee_Y,right_knee_Z
0.478815709380427,0.611227967372836,0.5002923541454355
0.4878052671345596,0.5988054606145574,0.5074344544681096
0.4976343716029942,0.5970377254911565,0.5151789049378429
0.48434060242521126,0.5979296132672582,0.508249718563512
0.4625304820004837,0.5974358342913219,0.48896815110221675
0.45010681999248775,0.5963211243262354,0.4769701735462425
0.4476800562692027,0.5988215076991396,0.4686410007136286
0.4455587057471057,0.6036788756737645,0.458734414119955
0.4469475672086364,0.609874188460795,0.45531400778342096
0.45193832967439623,0.613441559859153,0.4606660062894772
0.45140419526829856,0.6148430673666062,0.4643522151113148
0.44780229936683374,0.6136487409661103,0.4729119311577147
0.44865683506860493,0.6101926741697714,0.48237551311546095
0.45062577112336494,0.6084726742975624,0.48281851804764103
0.4524572795295823,0.6062588821378577,0.47900822268993626
0.4599207420786856,0.6043956765120733,0.47480826375946644
0.46367524762822243,0.6037903866049507,0.4676306778281106
0.4670482296954247,0.6031373614466363,0.46640789426108337
0.4666055840264291,0.6001273516866011,0.46676229856233087
0.4637972968208095,0.5984073518143922,0.4703599055682245
0.46127904436042233,0.5989330252861054,0.46966872697180434
0.4573717339820784,0.6020703867327417,0.4693321793100487
0.45679185839665737,0.6042841655808872,0.46709907137623935
0.4626830916485557,0.6050803964927769,0.4653977980089824
0.4643468071314806,0.6053034183551491,0.4663016624390646
0.45931010958135343,0.6065934282429754,0.4696334684409189
0.45595231078937165,0.6047937986237978,0.47847661697869714
0.45082412450214243,0.5992354639104994,0.4767043703203069
0.4490994794619094,0.5976588561536942,0.47693491427472495
0.4475885688077917,0.600270757113564,0.46803842393315237
0.451236208439962,0.6046981284480266,0.4627750272430401
0.46137053182183335,0.6094122973248558,0.46002794286343435
0.47661785949140445,0.6138715564993155,0.457724091234437
0.4879578763999243,0.6122311730625158,0.4599040825166049
0.49146828522268543,0.6083453226109612,0.4594963378928273
0.4928723312351277,0.6048573746304046,0.4614989003909544
0.4802045721176488,0.6015766077568052,0.46366103651489465
0.4727105491130605,0.6018473648703694,0.4673472453367322
0.46567454895773236,0.6010033987072878,0.4663016624390646
0.4677503509298589,0.6008281120961073,0.47085625200794606
0.47336692534109814,0.6014811372544216,0.475144812458107
0.4783882469866519,0.6035354769025811,0.476066533527681
0.47609890963621837,0.6048415272192099,0.4793273671271605
0.47501526491944956,0.6038541689407246,0.4858311782791333
0.47031434584526044,0.5978977320830406,0.4801602618211434
0.4667430103992806,0.5977226318336886,0.47704114461547953
0.46706341297064524,0.5973084826047207,0.4628102857739256
0.46536933093727934,0.6018473648703694,0.45375445140248527
0.4637209913589279,0.6031215206912214,0.45678496531094104
0.450992111330479,0.5987099901121739,0.45262026668887373
0.4407814824867261,0.5961139432192781,0.44967835311509774
0.4343559221993772,0.5947603573248452,0.45598733122161345
0.42680097346455403,0.595253936627394,0.45768883122228743
0.4237332068664226,0.6000796164354094,0.4538430502559009
0.4284035654851267,0.6090619237758823,0.46603585995376107
0.4306777221117219,0.6149864727935691,0.47952219898760623
0.429685563580673,0.6195095143038027,0.47486137922609656
0.42844930666445,0.6295269018623936,0.477785438382277
0.43008246424327207,0.6408344856706389,0.4833148644873626
0.43563791901923243,0.6477464062783702,0.47115754113881625
0.4497252952344621,0.6533364225024986,0.46848142856907965
0.4678266551160494,0.6511386840831557,0.4795400550345924
0.48040292549642627,0.6461537580927623,0.4710865693289471
0.49421545100705866,0.6486064062144747,0.4632180318789674
0.5065476245330908,0.651520952127906,0.4753574997730332
0.5108516415414206,0.6493709489597549,0.47812221267744964
0.5055402848954962,0.6487975402368499,0.47057259288315073
0.5095085216419206,0.6531294410689288,0.4753574997730332
0.519368187458824,0.6610924956351397,0.49350488431304657
0.524038544801837,0.6667302471104598,0.5291615913001682
0.5111416775623442,0.6547856652611435,0.5408404230709678
0.4958334235246926,0.6389871341118288,0.5337161793877855
0.5000457579163903,0.6312787962303794,0.5210448798896955
0.5061203568097742,0.6287306709505038,0.5103230277193554
0.5035867271691227,0.6245421755453879,0.5013557922013308
0.49502443739344476,0.6240642373248665,0.49664163108040604
0.48047923095830786,0.6299729455871382,0.4855122598828204
0.4540598741015372,0.6268036896447251,0.46920809232980226
0.4459554112289697,0.6215480065407677,0.45719248478256586
0.43453909102724314,0.6205127133377031,0.48820600162912386
0.40508253185489923,0.6173276166398749,0.4950820726257005
0.3825397361187079,0.620051028530931,0.49325671079693295
0.36605614898153166,0.6211498977406025,0.5048647988725447
0.36182843220474986,0.6179645880578275,0.5064596167468941
0.3649419476363511,0.6054785052929421,0.4943022932502213
0.3737179623580303,0.595843186105714,0.48258820043038714
0.39552808278275786,0.5926580894078859,0.4513796264823547
0.4016026851460215,0.5963369650816505,0.4429085107706346
0.40547923861245433,0.5978339430914872,0.4393287604042328
0.4032204617175058,0.5921643064384817,0.43957693140219734
0.4055709225302914,0.5848701257729356,0.4400375675254636
0.3997557995595396,0.5782450173502862,0.43468556901940736
0.3980463352431449,0.5761904753664273,0.42979420367408905
0.39471910328510357,0.57620632011531,0.43078667288264355
0.39407810041025715,0.5734351769665299,0.4361034113765501
0.40169417388312356,0.5746455584385435,0.44579731065529743
0.40283894078655336,0.576174429613001,0.44104766377756455
0.3958638701885334,0.5783563232834611,0.42903228582627345
0.3916972717713394,0.5778467035521097,0.42802218661164415
0.3920787990807473,0.5709508366847402,0.44083520309605534
0.3941697779496389,0.5590539967423952,0.45159231379728093
0.4009157471868078,0.5500398108800165,0.45783054968987286
0.4109737676581797,0.5496735872575366,0.46050643414492826
0.42193226019138125,0.5595636231295262,0.46141030005627465
0.4277625638859714,0.5651696851070809,0.4631294315442876
0.43058603819388475,0.56375212252811,0.45931913574220357
0.43905683872218415,0.5614747596864222,0.4634307191938936
0.43916370463955073,0.5566171893760978,0.4682156260837761
0.43884310816314215,0.5515049023810119,0.47119279966970173
0.43637060070915157,0.5495301871551973,0.46958012663712456
0.43444760611721434,0.5478898037183977,0.4671876731921833
0.4346153977648158,0.54640866513282,0.46853454373945697
0.4261294114099137,0.5442905484735102,0.46208384864662
0.4240538046185222,0.5423794079231465,0.4596735385621869
0.429563514388086,0.5411848725311716,0.4608786936044034
0.441956617216288,0.5450071496384314,0.4606483762834024
0.4507326357650404,0.5533205764224599,0.4563595906810886
0.4648200132559612,0.563784013030419,0.46156987220082357
0.48139508275178405,0.5757763168193679,0.4627926557678508
0.5073566106643386,0.5934862015039932,0.468375198228325
0.538675239974076,0.6106704127169051,0.4675954192972251
0.5744658719723578,0.6118968465981245,0.48515785602595213
0.5893162989793298,0.6022934085951139,0.508798955021458
0.5960928210178372,0.5999203835645905,0.5242525974300392
0.5982752950022864,0.6089185183489194,0.5384479711072907
0.5985347692920339,0.6183627101695519,0.5417442889823141
0.5926281588598711,0.6287465117059189,0.5372073309007717
0.5873016179181733,0.6311514312322191,0.5196448926907804
0.5625152221837985,0.6257683964416605,0.4960745394642323
0.4331348498340658,0.6567924759872784,0.4812413298831135
0.35250310490451686,0.7250517952767394,0.5343009010100339
0.43125759642145184,0.7365663738301136,0.6762544007802824
0.5240231676215725,0.704029249222738,0.6039485244113
0.5763736858404567,0.6829431404736892,0.561894237946098
0.5626372739277676,0.6407390284798147,0.5535648392206991
0.4926282341256447,0.6209587570624477,0.5119890425557269
0.41469790538158446,0.6141583606974618,0.464795219747242
0.3472374858659807,0.6096353191872281,0.428872709237932
0.3205586521680804,0.5938684695487435,0.4148900258381351
0.35035098854067115,0.5872750466303918,0.3730484252065952
0.3989773728632239,0.583261632838445,0.36569385975861934
0.43440166465439156,0.5776555681985787,0.39895789214806004
0.4312270346902758,0.5666189358526612,0.4284297075645331
0.41477421084346605,0.5696128971969584,0.4427136800952002
0.4300213407809199,0.588182783148844,0.44946566431890733
0.4470084942145624,0.6058449325822775,0.4602761168239272
0.4603022668367112,0.6194615793792234,0.4768463129031602
0.4718406375067159,0.6255295338238731,0.48306669126750185
0.47942614669702405,0.6198757286081913,0.4833148644873626
0.4857905873490941,0.6108615467392804,0.4834565808811782
0.485607417245537,0.6025958472195081,0.4777499532179745
0.48170030204792813,0.5978339430914872,0.46878271769994984
0.4808455711654219,0.5970218847357416,0.4605419193092308
0.47254275618976793,0.5971969716735346,0.4560759330375574
0.46512523382779636,0.5970218847357416,0.44957212129307894
0.46536933093727934,0.5984073518143922,0.449483519477135
0.47042121176262697,0.6016722779325764,0.45658990800208965
0.4791209286765711,0.6035515239871634,0.4640332959743698
0.49326923317341786,0.6024047198529126,0.46649649459576314
0.49645904462678664,0.6077241786368643,0.47475492240005135
0.49459716954255917,0.6096192787584256,0.4826413160451437
0.4919109303814046,0.6090777645312974,0.48981867555045955
0.49116306592654135,0.6127407994496469,0.5037658756523469
0.47948726888368515,0.6113711731264113,0.5081432615893404
0.4690477262056697,0.603328502124791,0.49972526252926175
0.4629885048497438,0.5989966012927121,0.4879933140179448
0.4657051106889084,0.597961507763035,0.4757297592325084
0.47074180823903555,0.5999203835645905,0.46233179597369584
0.4763126401952604,0.6032807668735993,0.4587520441260299
0.4823718615511863,0.605191907423963,0.4628457724194922
0.4841879927771392,0.6051441721727713,0.4709093671783234
0.481120230006081,0.6026915173952793,0.4739929992196848
0.4754579105884452,0.5991399934081159,0.4663016624390646
0.4821733129916737,0.6010350935296771,0.464795219747242
0.4872863160036824,0.601624343007997,0.4712814014856457
0.49081190822923315,0.6012103801408576,0.47783855355265425
0.489941994836921,0.5988373551103342,0.48104627183363
0.48782045002707275,0.5970854607423484,0.48237551311546095
0.48240242200667127,0.5976269749694766,0.4777323232118997
0.47385531601649034,0.6021658439235661,0.4723093543772385
0.47329062115490766,0.6059245490176868,0.4774486640871043
0.4735347182643907,0.6051281317439686,0.4866819287238495
0.4777929916695842,0.6070234182273582,0.48478559597397136
0.4782813810692853,0.6046184987010581,0.4807273534373171
0.4808455711654219,0.6061792657024483,0.4853174281705011
0.47902924603442504,0.6124064663294759,0.4857073176360511
0.47055863813547855,0.6151296652355853,0.48129444505349084
0.4690477262056697,0.6240325425024773,0.4841832449381537
0.47260387837642903,0.631884086137502,0.4848389373333864
0.470329724301216,0.6353080454531175,0.4781576978417521
0.47609890963621837,0.6391622210496217,0.47633233675361664
0.4814254493022251,0.647889798393774,0.4747196629804074
0.4844628455228423,0.659770604563096,0.459124303585505
0.4970542996887161,0.678658974892802,0.4497848086080052
0.5126983336055658,0.7132823136767751,0.48825911703650343
0.5344627102995879,0.722806121932817,0.5159410553441321
0.5382325943050803,0.7151138244801702,0.5117053849121957
0.5368285470169469,0.7056856863998995,0.5535117270128502
0.5205127591815187,0.6949992332541917,0.5665195712101674
0.49859577271185546,0.679248224371122,0.555443316219844
0.4815628756750766,0.6547698245057285,0.5007177293677936
0.4748015330847165,0.6316452235197146,0.42192566918663765
0.48858369255518425,0.6335563574142988,0.3864109047823694
0.4689408602883032,0.6465360261375126,0.4368477051433476
0.43380640933732395,0.662079853913625,0.44675429321828525
0.3961844641135598,0.667001004224024,0.46195976166637354
0.3797620080928822,0.6618887132354703,0.4734435376095859
0.35854713788245796,0.637075993561465,0.48932255512202405
0.3493590366715771,0.6161649584386499,0.4811703580732444
0.3394841799253068,0.5990762177281215,0.4820565945710216
0.3425213835165711,0.5961299836480807,0.4719904352402935
0.3426893665178343,0.5893454280385098,0.45830903800883843
0.34412398319129023,0.5857780632959314,0.45400262240044986
0.355387697572018,0.5822582288065334,0.4584507549951597
0.3693682002157347,0.5746136719297021,0.44262507679799207
0.38011296346558526,0.5641502339905871,0.44478698776977943
0.38209708407125687,0.5564579431937199,0.4433162568756764
0.38629423528978934,0.5472209324800447,0.44317431473720226
0.3851802252982706,0.5405956230528517,0.44822524926454116
0.39561976670059495,0.5438763899264509,0.4540557390520913
0.3938491840246125,0.5472367785600833,0.45116693916742845
0.3953906653397439,0.5479216928895507,0.44487581473787624
0.3992522256089269,0.5437329884929558,0.45458734402269835
0.4021520015516486,0.5350533380864474,0.4632001767207397
0.41060742745106565,0.5270106670848271,0.4648661915571112
0.41460622146374737,0.5234114118399397,0.46878271769994984
0.41578155009835327,0.5239368776513298,0.4722917243711637
0.4212149556817265,0.5275044473919195,0.46846379856300485
0.4283578217544212,0.5341456028991511,0.4600457995029262
0.43195971510450387,0.5403248659392875,0.46702832619978724
0.4349054312343572,0.5424271405120265,0.4685169137333821
0.4416056490866741,0.5481286703296527,0.46463564760269316
0.43655377208839974,0.5483833816897906,0.4628102857739256
0.4303113819046078,0.5469660214465192,0.45731657176281226
0.4282661391122752,0.5447045020225583,0.44797707678531246
0.4305708536429732,0.5434941218817007,0.4439009784979249
0.4398810091492054,0.5487337605633877,0.4407997164504887
0.45540299438374454,0.5593724864448393,0.45451637369409337
0.4815628756750766,0.5745023606719036,0.479415968054346
0.5033729960998042,0.5856665523647453,0.48615032271635755
0.5392399335599676,0.599426591277095,0.4818260512091092
0.5668497997751825,0.6079470008258491,0.4939126296774563
0.5742827005931097,0.6061634249470332,0.500788700585157
0.5918956697993047,0.6024047198529126,0.5098623930773534
0.6065323624201615,0.599569996704058,0.5242171122657368
0.6221764045014342,0.6031054802624187,0.5395466676940714
0.6331502691121359,0.6183149749183602,0.5562940669608131
0.6276403679889103,0.6340180488768505,0.5602282231097265
0.608440183942407,0.6418697855294833,0.521789173656493
0.5739315449369071,0.629574836786973,0.48918083872376467
0.5352105752647276,0.6117215466753848,0.47893747751348414
0.49975572194649437,0.5996177319552497,0.4735145079381909
0.46465202642762465,0.5967031926975981,0.4622079356268664
0.41129436158320615,0.6299887863425533,0.4475340721493852
0.31025654096568084,0.7298772754113672,0.4858845196385484
0.39476504092085307,0.7810478539902996,0.748117057730034
0.5449481918890439,0.734193335488031,0.6918673990688446
0.5953295801481241,0.6831820164030357,0.44359968936705474
0.48354699372936605,0.5941073321665308,0.44944803431283253
0.39481078720294066,0.5927216654144927,0.430449900068735
0.3358517261197391,0.5920688399295658,0.42036610984317363
0.3271520104814861,0.5751551821633626,0.4115937035193192
0.38798851888234565,0.5617294710465601,0.37811699122127307
0.46337002833207835,0.5727344178881797,0.34006782678979697
0.5022284245046785,0.5990922581569241,0.3639571071521166
0.48376072556409916,0.6145564694976271,0.4446097856191557
0.42509150914815935,0.6111641916928416,0.48272991697232914
0.3832418509746867,0.596432435584034,0.4690130350209509
0.3987942027596668,0.5914635500224432,0.4631294315442876
0.42716731367166805,0.5895205189697705,0.4741878313763833
0.4521978039641437,0.6039656865276904,0.4845376487950219
0.47442000832669085,0.6142857123840629,0.4904743681826946
0.48872092374730075,0.6087273776707647,0.49655303015322055
0.481059303000155,0.5987735661187806,0.49019093539506337
0.46340058878756335,0.594823933331452,0.4762613656843796
0.4487027739800455,0.5949196035072231,0.46841045824047467
0.4434217828640092,0.5950628092607985,0.46628380728083696
0.4510072946056995,0.5920688399295658,0.4682687412541534
0.4609432633331022,0.5922758213631356,0.46410404115082193
0.46822355577864844,0.5977543266560778,0.4594255927163752
0.4730005851339841,0.6043796360832707,0.45944322272245
0.4820666422550422,0.607803808383833,0.4618356746861271
0.4947192180973007,0.6091415402112916,0.4717598912858754
0.5057386384018429,0.6104315500991179,0.48085144041756356
0.5001678066114579,0.6085045621375595,0.4882946026451852
0.48902633771390347,0.6028507635776572,0.4896238437788897
0.48221925190311427,0.5952699903677557,0.48216282535615546
0.47918185568249705,0.5989169715457435,0.4747727781507847
0.48336382362580904,0.6062588821378577,0.47202592040459596
0.4879730595475757,0.6030737854400295,0.47576524513744295
0.4927808437737167,0.6025641657086781,0.4817553058845307
0.4849512349225434,0.5994584857728718,0.4768108272944785
0.4730617073206451,0.5977543266560778,0.4733904224392086
0.46773497247390333,0.5964962112640284,0.47757275106735075
0.4637209913589279,0.5930880927038279,0.48212733974747374
0.4600733517267576,0.5935977124351793,0.47792715477609254
0.4606226694080758,0.5949673387584149,0.4800892906037799
0.4611873617182763,0.5947284761406275,0.4784235013639406
0.457692330458487,0.5947284761406275,0.4667270385501812
0.4504120380129407,0.59515847278079,0.45822043767415865
0.43840046249414655,0.6014015208190123,0.4622786808033185
0.44461229349814446,0.6047458636992183,0.4677902499726595
0.4563643947271912,0.6140468497662757,0.46968658361129617
0.4644079293181416,0.621500271289576,0.4727878441774682
0.47811358814599275,0.6258638669440441,0.48216282535615546
0.48740836519626946,0.625242935954894,0.4832615229798211
0.4962758742680914,0.6284599138369398,0.4866995585817979
0.5018009621109034,0.6333014477119293,0.49109480130640976
0.5008853049878859,0.6350852232641327,0.4817019645251156
0.49764955475064554,0.6442267634754244,0.47766135140203053
0.4905220668787682,0.6476986710271785,0.4747904081568595
0.48875148484063125,0.6536867960514721,0.47131688664994814
0.4846763821768403,0.6636087264192385,0.4692612075001796
0.48496641819776387,0.6714763104830658,0.4759600765535094
0.48809530315548316,0.6821308691329968,0.4785830735084895
0.5131409792745615,0.6847267296640642,0.4787602755109868
0.5338217112518148,0.6917184663805923,0.5208855328972994
0.5554334782977648,0.6954131828097719,0.5513495849638533
0.5735805819100576,0.6902212753858089,0.5555497731940157
0.5850732101250479,0.6856186174401658,0.5583852342374125
0.5620422112400529,0.6735625379712226,0.5369238969281291
0.5279914050058424,0.6527471730241786,0.4784235013639406
0.5183454697479811,0.6374422078658535,0.39956046892853625
0.5041362382452084,0.6517120794945015,0.3640278523285687
0.4864927085835283,0.6806816263743519,0.39922369611462777
0.46968872525344285,0.706673057989944,0.4458859124712414
0.4258393741132991,0.7055581350399107,0.46860551554932606
0.37155067802725705,0.6775919868673482,0.47647405299930584
0.3500611515275559,0.6524924696509762,0.46022300165354996
0.3344169180926214,0.6275042503808437,0.4771121164253487
0.32881572851579316,0.604172654649701,0.5123434468569744
0.3311202516928293,0.597133182681981,0.5067963910420668
0.3167735874387496,0.5951265849407928,0.4835982972749938
0.3074786215861933,0.5913361930112184,0.4786007033664379
0.3107906728203963,0.5845197482304945,0.47557018708795945
0.3364775418922918,0.5716355486785083,0.4692788375062544
0.3599359955169154,0.5547539837503135,0.4664610094314607
0.3772283707980841,0.5461856392769799,0.45641270585146587
0.37576320132328966,0.544115256537706,0.44530096569684
0.3762667803766667,0.5493709423039753,0.43225763041016363
0.37692314895055784,0.5576366378302797,0.4355539512477154
0.3780831093347368,0.5596432395649357,0.4403567132958256
0.3843254995185287,0.5487337605633877,0.4435110890323749
0.3888584253859259,0.5311833257279959,0.4526733803779869
0.39378825701868647,0.5255772610881294,0.458893759631087
0.4012669066700835,0.5204810238399376,0.4658231726388349
0.40996642712760145,0.519191019276735,0.46195976166637354
0.414621601195394,0.5204810238399376,0.4543570267016973
0.4217185309080303,0.526214442828717,0.45506583530419226
0.42585475512063675,0.5292244525887522,0.4541619693928459
0.42548841108644947,0.5298614319936402,0.44742761517521357
0.4325397896977332,0.531613327692782,0.44904028820779074
0.4327992639874807,0.532138793504172,0.4451416187044439
0.4315170719868904,0.5285395382592847,0.4368477051433476
0.42374858532237814,0.524271414438356,0.4206497674867048
0.42446588855634176,0.5200030869505721,0.4177433390772313
0.44271985681031,0.5244146108738399,0.42706497889650347
0.46596458497865595,0.5390190192895141,0.438141235368091
0.49328441644863835,0.5583055077374769,0.4475871873197625
0.5297466092258694,0.5827678538625086,0.4742588017049883
0.569932938450814,0.6048256798080154,0.4939478893933531
0.5925824125777834,0.604013408467323,0.5212575672046218
0.5884310076413386,0.5956362046721443,0.5319084475650927
0.5940170215970928,0.6038541689407246,0.5519697947129326
0.6137515365061199,0.6197323364927876,0.573732419671822
0.641514012369407,0.6431914702723598,0.5909404506180373
0.6692459226744445,0.6550086937792954,0.5584562016034891
0.6574634612734123,0.6559802046465861,0.5012317052210843
0.6146671892917879,0.6429207131587957,0.4757297592325084
0.5479853942046171,0.6224080131326518,0.4718839782661219
0.4910408228289103,0.6106864531457078,0.4644763020915612
0.43995731588677806,0.6061792657024483,0.4281993857997396
0.3651710489972022,0.6369803233856939,0.3797296672163786
0.2617368299311418,0.7372033452480662,0.5097383060971069
0.4209097363855825,0.7657109943361978,0.7818243050949132
0.5809523618170148,0.7305940762496759,0.6938344734401409
0.6682539708053505,0.6939958212353446,0.5259717289180521
0.6305860790159993,0.639544489094372,0.46137481489197213
0.48801899807630894,0.6163560991168047,0.4534886474359176
0.371825334316534,0.6158304256450915,0.45797226519492995
0.29017106558118627,0.5917184623871246,0.43316149632150996
0.26291216239282095,0.5484948926209767,0.39677812898057335
0.35395308089856214,0.5134096653633763,0.3777271017557231
0.46349207752466537,0.5154323168449262,0.3554150122242065
0.49662703196539965,0.5377290147263116,0.35436943228906725
0.43682842837767666,0.5797738885247438,0.4660003747894586
0.4006257111658842,0.636661831020938,0.4608255784340261
0.38986576208943097,0.6286829356993121,0.4564481910157684
0.4037545935722213,0.615241182822551,0.4593546223877702
0.4286936015060503,0.6069119072961721,0.47654502436479573
0.4626830916485557,0.6105749422145216,0.49167952263240544
0.4729242809477936,0.6111960861886184,0.5030394370437771
0.46364468717273744,0.6023569846017208,0.5014620229864646
0.44754282380139515,0.5954769584897663,0.48769202542032974
0.43220400994610414,0.5912246807488764,0.47140548846589214
0.4273962236788573,0.5889473192383445,0.46500790706216827
0.44734427651757364,0.5891542966784465,0.4627926557678508
0.4565323828312188,0.5916227962048212,0.47232720953546614
0.46332428460137287,0.5965599869440228,0.47324870545288733
0.46459090551665466,0.6001911340223751,0.46360792134451734
0.47118445390803115,0.6043796360832707,0.4637320083247638
0.4796245013514927,0.6159738310720544,0.46623069211045964
0.47461836298115945,0.6165153452991826,0.47427643171106315
0.4727716712997216,0.6129160860608274,0.48547677427413866
0.4856837214317275,0.610543061030304,0.49708486175724464
0.48809530315548316,0.6032488723778225,0.49554293345674033
0.4808607544406424,0.5990922581569241,0.48553011563355375
0.47501526491944956,0.600175086937793,0.4737093400948894
0.47231384235550544,0.6037585054207331,0.46782573661822613
0.4773351627253681,0.6081222874370297,0.46665606674031207
0.49119362638202635,0.6085045621375595,0.47587147621882964
0.5036478488455073,0.6078356895680506,0.48161336359793017
0.5086537920351054,0.605956243840076,0.47693491427472495
0.5117674937176042,0.6039018975361369,0.476456422993231
0.5072803060954408,0.6032169911936048,0.47840587180224503
0.5023504731869891,0.602723411891056,0.4768815724709306
0.49894693040916366,0.6033762373759828,0.47870693429969813
0.49239931978110574,0.6030100097600352,0.475995562458444
0.4864775253083078,0.6017358539391832,0.47741340466746035
0.48244816573737676,0.6045707767614255,0.4717598912858754
0.4800365852893122,0.6056856863998994,0.4648130763867339
0.48339438408129404,0.6077400193922794,0.46729413016635496
0.48783582759004457,0.6104315500991179,0.4753574997730332
0.4888126063894468,0.6144607993218559,0.47837038589731046
0.4862637934735747,0.6198279933569995,0.48836557386254864
0.48116616891752156,0.627122182009481,0.4944442358330747
0.47706050516040005,0.6373467506750291,0.48776299663769324
0.47181007577553985,0.6434463866305089,0.4819501377449764
0.4713828072868087,0.64534148675207,0.4793628528839687
0.48069296151734986,0.6437011033152704,0.4769170582277388
0.49632181292439376,0.6492275435327919,0.4828894892650045
0.5014346213935129,0.6574932363967846,0.4759600765535094
0.49636755678266836,0.6736423540800195,0.4655218835079647
0.5059829304369227,0.6977703670848803,0.5066015588853682
0.5103021303377658,0.7100653224831702,0.5362503483377838
0.5039834341818159,0.6946009114690797,0.5293566486090195
0.5106075441767994,0.6713966807360973,0.526379248389677
0.5152930854328786,0.6557571827842137,0.5236145354852605
0.5140873915235227,0.6458513061568091,0.4940898315318272
0.5184982745767882,0.6381588090307747,0.4424478761286325
0.5249542026902693,0.6387799530048714,0.4034238799009976
0.5220847932979885,0.6636725020992329,0.4082797600820134
0.47950245215890563,0.6897435434944547,0.39823145650201863
0.44783266719296577,0.6917980828160017,0.44319216989543
0.4276708837952075,0.6882782536512275,0.4660180047955334
0.3890567825917767,0.6737219838269881,0.47805124146008615
0.36240851445212563,0.6476826239425963,0.48863137686629465
0.3504578531823466,0.6203217856444951,0.5111914084663993
0.3446581150460058,0.5990443232323447,0.5162068578294358
0.3363552924162053,0.587577692915109,0.49649991468659044
0.33047924243952753,0.5836278551297691,0.48148927721018936
0.33127285623813707,0.5861284435006845,0.4787602755109868
0.33524109107102484,0.5819397417664013,0.47347902277388837
0.3551893403661672,0.572941598995137,0.4668687555365025
0.3767246003910453,0.566093262380948,0.4633776040235163
0.3784340647074399,0.5523013289728215,0.4549772349695125
0.3824023059187831,0.5452937515008783,0.44958974981788963
0.3863553536493771,0.5422678956608045,0.4497314668042109
